Date,Accession Number,Author,Title-Edition-ISBN,Publisher Details,Year,Pages,ISBN,Supplier,Call Number,Price,Bill No. & date,
15-May-05,258,"Walpole, Ronald E. ; Myers, Raymond H.; Myers Sharon L. & Ye, Keying",Probability and statistics : engineers and scientists .-7th .-9788178086132,"Pearson Education, New Delhi",2002,"xvi, 730 p.",9.78818E+12,Union Book Stall,"519.23WAL","1,995.00","B:T-26/200515-May-2005",
,259,,,,,,,,,,,
,260,,,,,,,,,,,
,261,,,,,,,,,,,
,262,,,,,,,,,,,
15-May-05,263,"Johnson, Richard A.",Probability and statistics for engineers .-6th .-9788178085296,"Pearson Education, New Delhi",2000,"xii, 622 p.",9.78818E+12,Union Book Stall,"519.23JOH",450,"B:T-25/200515-May-2005",
,264,,,,,,,,,,,
15-May-05,265,"Greenberg, Michael",Advanced engineering mathematics .-2nd,"Pearson Education, New Delhi",1998,1323 p.,,Union Book Stall,"517GRE","2,475.00","B:T-24/200515-May-2005",
,266,,,,,,,,,,,
,267,,,,,,,,,,,
,268,,,,,,,,,,,
,269,,,,,,,,,,,
15-May-05,270,"Couch, Leon W. II",Digital and analog communication systems .-Sixth Edition .-9788178083285,"Pearson Education, New Delhi",2001,"xxv, 758 p.",9.78818E+12,Union Book Stall,"621.382COU",730,"B:T-26/200515-May-2005",
,271,,,,,,,,,,,
15-May-05,272,"Skahill, Kevin",VHDL for programmable logic .-1st .-9788129704856,"Pearson Education, New Delhi",2004,"xiv, 593 p.",9.78813E+12,Union Book Stall,"621.392SKA",790,"B:T-25/200515-May-2005",
,273,,,,,,,,,,,
15-May-05,274,"Floyd, Thomas L.",Electronic devices .-6th,"Pearson Education, New Delhi",2002,759 p.,,Union Book Stall,"621.381 33FLO","1,275.00","B:T-24/200515-May-2005",
,275,,,,,,,,,,,
,276,,,,,,,,,,,
15-May-05,277,"Langsam, Yedidyah; Augenstein, Moshe J. & Tenenbaum, Aaron M.",Data structures using C and C++ .-2nd .-9788178087290,"Pearson Education, New Delhi",1996,"xvi, 672 p.",9.78818E+12,Union Book Stall,"005.73LAN",750,"B:T-28/200515-May-2005",
,278,,,,,,,,,,,
,279,,,,,,,,,,,
20-May-05,280,"Kolman, Bernard; Busby, Robert C. & Ross, Sharon Cutler",Discrete mathematical structures .-5th .-9788129704658,"Pearson Education, New Delhi",2004,"xii, 503 p.",9.78813E+12,Union Book Stall,"511.1KOL",390,"B:T-28/200515-May-2005",
,281,,,,,,,,,,,
20-May-05,282,"Goodaire, Edgar G. & Parmenter, Michael M.",Discrete mathematics with graph theory .-2nd .-9788178088273,"Pearson Education, New Delhi",2002,"xix, 465 p.",9.78818E+12,Union Book Stall,"511.1GOO","1,375.00","B:T-28/200515-May-2005",
,283,,,,,,,,,,,
,284,,,,,,,,,,,
,285,,,,,,,,,,,
,286,,,,,,,,,,,
20-May-05,287,"Schiller, Jochen",Mobile Communications .-2nd .-9788129703507,"Pearson Education, New Delhi",2003,"xviii, 492 p.",9.78813E+12,Union Book Stall,"621.384 56SCH","1,575.00","B:T-25/200515-May-2005",
,288,,,,,,,,,,,
,289,,,,,,,,,,,
,290,,,,,,,,,,,
,291,,,,,,,,,,,
15-May-05,292,"Schiller, Jochen",Mobile Communications .-2nd .-9788129703507,"Pearson Education, New Delhi",2003,"xviii, 492 p.",9.78813E+12,Union Book Stall,"621.384 56SCH","1,575.00","B:T-27/200515-May-2005",
,293,,,,,,,,,,,
,294,,,,,,,,,,,
,295,,,,,,,,,,,
,296,,,,,,,,,,,
15-May-05,297,"Mano, M. Morris",Computer system architecture .-3rd .-9788178086873,"Pearson Education, New Delhi",2003,"xviii, 524 p.",9.78818E+12,Union Book Stall,"004.22MAN",390,"B:T-25/200515-May-2005",
,298,,,,,,,,,,,
15-May-05,299,"Mano, M. Morris",Computer system architecture .-3rd .-9788178086873,"Pearson Education, New Delhi",2003,"xviii, 524 p.",9.78818E+12,Union Book Stall,"004.22MAN",390,"B:T-27/200515-May-2005",
,300,,,,,,,,,,,
15-May-05,301,"Kurose, James F. & Ross, Keith W.",Computer networking : a top-down approach featuring the Internet .-2nd .-9788178087870,"Pearson Education, New Delhi",2003,"xvi, 752 p.",9.78818E+12,Union Book Stall,"004.6KUR",700,"B:T-28/200515-May-2005",
,302,,,,,,,,,,,
15-May-05,303,"Stallings, William",Wireless communications and networks .-1st .-9788178085609,"Pearson Education, New Delhi",2002,598 p.,9.78818E+12,Union Book Stall,"621.384STA",390,"B:T-27/200515-May-2005",
,304,,,,,,,,,,,
15-May-05,305,"Stallings, William",Wireless communications and networks .-1st .-9788178085609,"Pearson Education, New Delhi",2002,598 p.,9.78818E+12,Union Book Stall,"621.384STA",390,"B:T-26/200515-May-2005",
,306,,,,,,,,,,,
15-May-05,307,"Stallings, William",Network security essentials : applications and standards .-1st .-9780130160935,"Pearson Education, New Delhi",2000,366 p.,9.78013E+12,Union Book Stall,"005.8STA",250,"B:T-27/200515-May-2005",
15-May-05,308,"Subramanian, Mani",Network management : principles and practice .-9788131727591,"Pearson Education, New Delhi",2000,"xxiii, 644 p.",9.78813E+12,Union Book Stall,"004.65SUB",325,"B:T-26/200515-May-2005",
15-May-05,309,"Haykin, Simon",Neural networks : a comprehensive foundation .-1st .-9788177588521,"Pearson Education, New Delhi",2000,842 p.,9.78818E+12,Union Book Stall,"006.32HAY",250,"B:T-28/200515-May-2005",
15-May-05,310,"Comer, Douglas E.",Computer networks and internets : with internet applications .-4th .-9788177589276,"Pearson Education, New Delhi",2003,842 p.,9.78818E+12,Union Book Stall,"004.6COM",325,"B:T-29/200515-May-2005",
15-May-05,311,"Tanenbaum, Andrew S.",Computer networks .-4th .-9788120321755,"Prentice Hall of India, Delhi",2003,"xx, 891 p.",9.78812E+12,Union Book Stall,"004.6TAN",500,"B:T-27/200515-May-2005",
,312,,,,,,,,,,,
15-May-05,313,"Tanenbaum, Andrew S.",Modern operating systems .-2nd .-9788178084473,"Pearson Education, Delhi",2001,"xxiv, 951 p.",9.78818E+12,Union Book Stall,"005.43TAN",500,"B:T-27/200515-May-2005",
,314,,,,,,,,,,,
15-May-05,315,"Kernighan, Brian W. & Ritchie, Dennis M.",The C programming language .-2nd .-9788120305960,"Pearson Education, New Delhi",1988,"xii, 272 p",9.78812E+12,Union Book Stall,"005.135KER",190,"B:T-28/200515-May-2005",
,316,,,,,,,,,,,
15-May-05,317,"Deitel, Harvey M. & Deitel, Paul J.","Java : how to program : Introducing OOD with the UML and Design Patterns JDBC, Servlets, JSP .-5th .-9788129704887","Pearson Education, New Delhi",2003,"li, 1447 p.",9.78813E+12,Union Book Stall,"005.133DEI",990,"B:T-28/200515-May-2005",
,318,,,,,,,,,,,
15-May-05,319,"Deitel, Harvey M.; Deitel, Paul J. & Nieto, T. R.",Visual Basic 6 how to program .-1st .-9788178086842,"Pearson Education, New Delhi",1999,"li, 1015 p.",9.78818E+12,Union Book Stall,"005.276 8DEI","1,050.00","B:T-26/200515-May-2005",
,320,,,,,,,,,,,
15-May-05,321,"Bach, Maurice J.",Design of the unix operating system .-1st .-9780132017992,"Pearson Education, New Delhi",1990,"xiv, 471 p.",9.78013E+12,Union Book Stall,"005.432BAC",390,"B:T-29/200515-May-2005",
,322,,,,,,,,,,,
15-May-05,323,"Sommerville, Ian",Software engineering .-6th,"Pearson Education, New Delhi",2006,684 p.,,Union Book Stall,"005.1SOM",750,"B:T-27/200515-May-2005",
,324,,,,,,,,,,,
15-May-05,325,"Hearn, Donald & Baker, M. Pauline",Computer graphics .-2nd .-9788178087948,"Pearson Education, New Delhi",1994,"xix, 652 p.",9.78818E+12,Union Book Stall,"006.6HEA",850,"B:T-28/200515-May-2005",
,326,,,,,,,,,,,
15-May-05,327,"Deitel, Harvey M. & Deitel, Paul J.",C++ how to program : [introducing web programming with CGI and object-oriented design with the UML] .-4th .-9788129702760,"Pearson Education, New Delhi",2003,"lix, 1321 p.",9.78813E+12,Union Book Stall,"005.134DEI","1,350.00","B:T-26/200515-May-2005",
,328,,,,,,,,,,,
,329,,,,,,,,,,,
15-May-05,330,"Deitel, Harvey M. & Deitel, Paul J.",C how to program : introducing C++ and Java .-4th .-9788129706768,"Pearson Education, New Delhi",2004,"xli,1255 p.",9.78813E+12,Union Book Stall,"005.135DEI",990,"B:T-26/200515-May-2005",
,331,,,,,,,,,,,
15-May-05,332,"Sebesta, Robert W.",Concepts of programming languages .-6th .-9788129706133,"Pearson Education, New Delhi",2004,"xviii, 677 p.",9.78813E+12,Union Book Stall,"005.13SEB","1,625.00","B:T-27/200515-May-2005",
,333,,,,,,,,,,,
,334,,,,,,,,,,,
,335,,,,,,,,,,,
,336,,,,,,,,,,,
15-May-05,337,"Hoffer, Jeffrey & George, Joey",Modern systems analysis & design .-3rd .-9788178087818,"Pearson Education, New Delhi",2002,"xxxii, 733 p.",9.78818E+12,Union Book Stall,"004.21HOF",700,"B:T-28/200515-May-2005",
,338,,,,,,,,,,,
15-May-05,339,"Paulk, Mark C.; Weber, Charles V. & Chrissis",The capability maturity model : guidelines for improving the software process .-1st .-9780201546644,"Pearson Education, New Delhi",1994,441 p.,9.7802E+12,Union Book Stall,"005.106 85PAU",325,"B:T-24/200515-May-2005",
15-May-05,340,"Buford, John F. Kogel",Multimedia systems .-1st .-9788177588279,"Pearson Education, New Delhi",1994,463 p.,9.78818E+12,Union Book Stall,"006.7BUF",280,"B:T-29/200515-May-2005",
15-May-05,341,"Liao, Samuel Y.",Microwave devices and circuits .-3rd .-9788129700049,"Pearson Education, New Delhi",2003,"xvi, 542 p.",9.78813E+12,Union Book Stall,"621.381 3LIA",350,"B:T-25/200515-May-2005",
,342,,,,,,,,,,,
15-May-05,343,"Grama, Ananth; Gupta, Anshul; Karypis, George & Kumar, Vipin",Introduction to parallel computing .-2nd .-9788131708071,"Pearson Education, New Delhi",2003,"xx, 636 p.",9.78813E+12,Union Book Stall,"004.35GRA",325,"B:T-28/200515-May-2005",
15-May-05,344,"Beck, Leland L.",System software : an introduction to systems programming .-3rd .-9788177585551,"Pearson Education, New Delhi",1997,512 p.,9.78818E+12,Union Book Stall,"005.42BEC",295,"B:T-29/200515-May-2005",
15-May-05,345,"Stallings, William",Computer organization & architecture : designing for performance .-6th .-9788120321038,"Pearson Education, New Delhi",2003,"xix, 815 p.",9.78812E+12,Union Book Stall,"004.22STA",250,"B:T-26/200515-May-2005",
15-May-05,346,"Tanenbaum, Andrew S.  & Steen, Maarten Van",Distributed systems : principles and paradigms .-1st .-9788178087894,"Pearson Education, New Delhi",2002,"xxii, 803 p.",9.78818E+12,Union Book Stall,"005.447 6TAN",590,"B:T-27/200515-May-2005",
,347,,,,,,,,,,,
15-May-05,348,"Stallings, William",Computer organization & architecture : designing for performance .-6th .-9788120321038,"Pearson Education, New Delhi",2003,"xix, 815 p.",9.78812E+12,Union Book Stall,"004.22STA",500,"B:T-27/200515-May-2005",
,349,,,,,,,,,,,
15-May-05,350,"Elmasri, Ramez & Navathe, Shamkant B.",Fundamentals of database systems .-4th .-9788129702289,"Pearson Education, New Delhi",2004,1030 p.,9.78813E+12,Union Book Stall,"005.74ELM",360,"B:T-28/200515-May-2005",
21-Nov-17,351,"Sharma, Arun",How to prepare for quantitative aptitude for the CAT .-5th .-9781259027017,"Tata McGraw-Hill Publishing Company Limited, New Delhi",2012,"xxix, 639 p.",9.78126E+12,Complimentary Copy,"658.007 6SHA",0,,
15-May-05,352,"Prata, Stephen",C++ primer plus .-4th .-9780672322228,"Pearson Education, New Delhi",2002,"xxv, 1098 p.",9.78067E+12,Union Book Stall,"005.134PRA",650,"B:T-27/200515-May-2005",
,353,,,,,,,,,,,
15-May-05,354,"Russell, Stuart & Norvig, Peter",Artificial intelligence : a modern approach .-Second Edition .-9788177583670,"Pearson Education, New Delhi",2003,1050 p.,9.78818E+12,Union Book Stall,"006.3RUS",590,"B:T-27/200515-May-2005",
,355,,,,,,,,,,,
15-May-05,356,"Dunham, Margaret H. & Sridhar, S.",Data mining introductory and advanced topics .-1st .-9788177587852,"Pearson Education, New Delhi",2006,328 p.,9.78818E+12,Union Book Stall,"006.312DUN",210,"B:T-28/200515-May-2005",
15-May-05,357,"Levitin, Anany",Introduction to the design & analysis of algorithms .-1st .-9788178089843,"Pearson Education, New Delhi",2003,"xxiv, 496 p.",9.78818E+12,Union Book Stall,"518.1LEV",590,"B:T-28/200515-May-2005",
,358,,,,,,,,,,,
15-May-05,359,"Widrow, Bernard & Stearns, Samuel D.",Adaptive signal processing .-1st .-9780130040299,"Pearson Education, New Delhi",1985,"xviii, 474 p.",9.78013E+12,Union Book Stall,"621.382 2WID",650,"B:T-26/200515-May-2005",
,360,,,,,,,,,,,
15-May-05,361,"McMonnies, Alistair",Object-oriented programming in Visual Basic .NET .-1st .-9788129706492,"Pearson Education, New Delhi",2004,"xiv, 676 p.",9.78813E+12,Union Book Stall,"005.276 8MCM",720,"B:T-27/200515-May-2005",
,362,,,,,,,,,,,
15-May-05,363,"Comer, Douglas E.","Internetworking with TCP/IP Volume I, Principles, Protocols, and Architecture .-4th","Pearson Education, New Delhi",2000,750 p.,,Union Book Stall,"004.6COM",225,"B:T-29/200515-May-2005",
15-May-05,364,"Pfleeger, Charles P. & Pfleeger, Shari Lawrence",Security in computing .-3rd .-9788129700421,"Pearson Education, New Delhi",2003,740 p.,9.78813E+12,Union Book Stall,"005.8PFL",195,"B:T-27/200515-May-2005",
15-May-05,365,"Morton, Todd D.",Embedded microcontrollers .-2nd .-9798129702264,"Pearson Education, New Delhi",2001,"x, 694 p.",9.79813E+12,Union Book Stall,"621.391 6MOR",650,"B:T-27/200515-May-2005",
,366,,,,,,,,,,,
15-May-05,367,"Larman, Craig",Applying UML and patterns : an introduction to object-oriented analysis and design and iterative development .-2nd .-9788177589795,"Pearson Education, New Delhi",2002,"xxi, 627 p.",9.78818E+12,Union Book Stall,"005.117LAR",399,"B:T-28/200515-May-2005",
15-May-05,368,"Bogort, Theodore & Beasley, Jeffrey",Electronic devices and circuits .-6th,"Pearson Education, New Delhi",2004,877  p.,,Union Book Stall,"621.381 33BOG","2,475.00","B:T-24/200515-May-2005",
,369,,,,,,,,,,,
,370,,,,,,,,,,,
,371,,,,,,,,,,,
,372,,,,,,,,,,,
15-May-05,373,"Smith, Michael John Sebastian",Application-specific integrated circuits .-1st .-9788178080079,"Pearson Education, New Delhi",1997,"xiv, 1026 p.",9.78818E+12,Union Book Stall,"621.381 73SMI",998,"B:T-26/200515-May-2005",
,374,,,,,,,,,,,
15-May-05,375,"Boylested, Robert L. & Nasheisky, Louis",Electronic devices and circuit theory .-8th,"Pearson Education, New Delhi",2002,1020 p.,,Union Book Stall,"621.381 33BOY","1,975.00","B:T-26/200515-May-2011",
,376,,,,,,,,,,,
,377,,,,,,,,,,,
,378,,,,,,,,,,,
,379,,,,,,,,,,,
15-May-05,380,"Floyd, Thomas L.",Electronic devices .-6th,"Pearson Education, New Delhi",2002,759 p.,,Union Book Stall,"621.381 33FLO",850,"B:T-24/200515-May-2005",
,381,,,,,,,,,,,
15-May-05,382,"Mazidi, Muhammad Ali & Mazidi, Janice Gillispie",The 8051 microcontroller and embedded systems .-1st .-9788178085746,"Pearson Education, New Delhi",2000,447 p.,9.78818E+12,Union Book Stall,"004.145MAZ",195,"B:T-26/200515-May-2005",
15-May-05,383,"Proakis, John G. & Salehi, Masoud",Communication systems engineering .-2nd .-9780130617934,"Pearson Education, New Delhi",2002,"xiv, 801 p.",9.78013E+12,Union Book Stall,"621.382JOH",325,"B:T-25/200515-May-2005",
15-May-05,384,"Oppenheim, Alan V.; Schafer, Ronald W. & Buck, John R.",Discrete-time signal processing .-2nd .-9788131704929,"Pearson Education, New Delhi",2002,888 p.,9.78813E+12,Union Book Stall,"621.380 43OPP",325,"B:T-26/200515-May-2005",
15-May-05,385,"Gonzalez, Rafael C. & Woods, Richard E.",Digital image processing .-2nd .-9788178086293,"Pearson Education, Delhi",2002,"xx, 793 p.",9.78818E+12,Union Book Stall,"621.367GON","1,250.00","B:T-28/200515-May-2005",
,386,,,,,,,,,,,
,387,,,,,,,,,,,
,388,,,,,,,,,,,
,389,,,,,,,,,,,
15-May-05,390,"Gonzalez, Rafael C. & Woods, Richard E.",Digital image processing .-2nd .-9788178086293,"Pearson Education, Delhi",2002,"xx, 793 p.",9.78818E+12,Union Book Stall,"621.367GON","1,050.00","B:T-24/200515-May-2005",
,391,,,,,,,,,,,
,392,,,,,,,,,,,
15-May-05,393,"Gonzalez, Rafael C. & Woods, Richard E.",Digital Image processing using MATLAB .-1st .-9788177588989,"Pearson Education, Delhi",2004,620 p.,9.78818E+12,Union Book Stall,"621.367GON","1,750.00","B:T-24/200515-May-2005",
,394,,,,,,,,,,,
,395,,,,,,,,,,,
,396,,,,,,,,,,,
,397,,,,,,,,,,,
15-May-05,398,"Hughes, Edward",Electrical and electronic technology .-8th,"Pearson Education, New Delhi",1995,896 p.,,Union Book Stall,"621.381HUG","1,240.00","B:T-25/200515-May-2005",
,399,,,,,,,,,,,
,400,,,,,,,,,,,
,401,,,,,,,,,,,
15-May-05,402,"Wakerly, John F.",Digital design : principles and practice .-3rd .-9780132128384,"Pearson Education, New Delhi",2001,"xxiii, 946 p.",9.78013E+12,Union Book Stall,"621.395WAK","1,000.00","B:T-26/200515-May-2005",
,403,,,,,,,,,,,
,404,,,,,,,,,,,
,405,,,,,,,,,,,
15-May-05,406,"Floyd, Thomas L.",Digital fundamentals .-8th .-9788178088761,"Pearson Education, New Delhi",2001,"xvii, 942 p.",9.78818E+12,Union Book Stall,"621.381 5THO","1,625.00","B:T-24/200515-May-2005",
,407,,,,,,,,,,,
,408,,,,,,,,,,,
,409,,,,,,,,,,,
,410,,,,,,,,,,,
15-May-05,411,"Stark, Henry & Woods, John W.",Probability and random processes with applications to signal processing .-3rd .-9788178085715,"Pearson Education, New Delhi",2002,"xv, 689 p.",9.78818E+12,Union Book Stall,"519.23STA",750,"B:T-26/200515-May-2005",
,412,,,,,,,,,,,
15-May-05,413,"Rashid, Muhammad H.","Power electronics : circuits, devices, and applications .-3rd .-9788129702296","Pearson Education, New Delhi",2004,"xxiv, 880 p.",9.78813E+12,Union Book Stall,"621.317RAS",450,"B:T-25/200515-May-2005",
,414,,,,,,,,,,,
15-May-05,415,"Groover, Mikell P. & Zimmers, Emory W.",CAD/CAM : computer-aided design and manufacturing .-1st .-9788129700452,"Pearson Education, New Delhi",1984,"xix, 489 p.",9.78813E+12,Union Book Stall,"670.285 4GRO",175,"B:T-25/200515-May-2005",
15-May-05,416,"McMahon, Chris & Browne, Jimmie","CADCAM : principles, practice, and manufacturing management .-2nd .-9788178084237","Pearson Education, New Delhi",1998,"xxii, 665 p.",9.78818E+12,Union Book Stall,"670.285MIK",295,"B:T-25/200515-May-2013",
15-May-05,417,"Kolimbiris, Harold",Fiber optics communications .-1st .-9788129705495,"Pearson Education, New Delhi",2004,"xiv, 649 p.",9.78813E+12,Union Book Stall,"621.382 75KOL","1,185.00","B:T-25/200515-May-2005",
,418,,,,,,,,,,,
,419,,,,,,,,,,,
15-May-05,420,"Wildi, Theodore","Electrical machines, drives and power systems .-5th","Pearson Education, New Delhi",2002,"xix, 886 p.",,Union Book Stall,"621.310 42WIL",790,"B:T-26/200515-May-2005",
,421,,,,,,,,,,,
15-May-05,422,"Tomasi, Wayne",Electronic communication systems : fundamentals through advanced .-5th .-9788129705198,"Pearson Education, New Delhi",2004,"xviii, 1163 p.",9.78813E+12,Union Book Stall,"621.382TOM",850,"B:T-26/200515-May-2005",
,423,,,,,,,,,,,
15-May-05,424,"Simon, David E.",An embedded software primer .-1st .-9788177581546,"Pearson Education, New Delhi",1999,"xix, 424 p.",9.78818E+12,Union Book Stall,"005.256SIM",360,"B:T-24/200515-May-2005",
15-May-05,425,"Brey, Barry B.","The Intel microprocessors : 8086/8088, 80186/80188, 80286, 80386, 80486, Pentium, Pentium Pro processor, Pentium II, Pentium III, Pentium 4, and Core2 with 64-bit extensions : architecture, programming, and interfacing .-6th","Pearson Education, New Delhi",2007,1012 p.,,Union Book Stall,"004.16BRE",350,"B:T-29/200515-May-2005",
15-May-05,426,"Rappaport, Theodore S.",Wireless communications : principles and practice .-2nd .-9788178086484,"Pearson Education, New Delhi",2009,"xxiii, 705 p.",9.78818E+12,Union Book Stall,"621.384RAP",350,"B:T-25/200515-May-2005",
,427,,,,,,,,,,,
15-May-05,428,"Bhasker, Jayaram",A VHDL primer .-3rd .-9788178080161,"Pearson Education, New Delhi",1999,"xxxx, 373 p.",9.78818E+12,Union Book Stall,"621.392BHA",150,"B:T-29/200515-May-2005",
15-May-05,429,"Banks, Jerry; Carson, John S. II; Nelson, Barry L. & Nicol, David M.",Discrete-event system simulation .-3rd,"Pearson Education, New Delhi",2001,594 p.,,Union Book Stall,"003.83BAN",175,"B:T-29/200515-May-2005",
15-May-05,430,"Howe, Roger Thomas & Sodini, Charles Giona",Microelectronics : an integrated approach .-1st,"Pearson Education, New Delhi",1997,"xx, 908 p.",,Union Book Stall,"621.381HOW",550,"B:T-25/200515-May-2005",
15-May-05,431,"Ogata, Katsuhika",System dynamics. .-4th .-9788129703132,"Pearson Education, New Delhi",2004,768 p.,9.78813E+12,Union Book Stall,"003.3OGA",750,"B:T-25/200515-May-2005",
,432,,,,,,,,,,,
15-May-05,433,"Raymond, Eric S.",The art of unix programming .-1st .-9788129704047,"Pearson Education, New Delhi",2004,"xxxii, 525 p.",9.78813E+12,Union Book Stall,"005.432RAY",885,"B:T-27/200515-May-2005",
,434,,,,,,,,,,,
,435,,,,,,,,,,,
15-May-05,436,"Wilkinson, Barry & Allen, Michael",Parallel programming : techniques and applications using networked workstations and parallel computers .-1st .-9780136717102,"Pearson Education, New Delhi",1999,"xv, 431 p.",9.78014E+12,Union Book Stall,"004.35WIL",275,"B:T-24/200515-May-2005",
